SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
290261,0,Cash loans,M,Y,N,0,193500,473760,43969.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-17162,-103,-3325,-713,23,1,1,0,1,0,0,,2,2,2,WEDNESDAY,16,0,0,0,0,0,0,Trade: type 3,0.2247,0.169,0.9916,0.8844,0.0509,0.24,0.2069,0.3333,0.0417,0.0295,0.1816,0.2374,0.0077,0.0142,0.229,0.1754,0.9916,0.8889,0.0514,0.2417,0.2069,0.3333,0.0417,0.0302,0.1983,0.2474,0.0078,0.015,0.2269,0.169,0.9916,0.8859,0.0512,0.24,0.2069,0.3333,0.0417,0.03,0.1847,0.2417,0.0078,0.0145,reg oper spec account,block of flats,0.2317,Panel,No,0,0,0,0,-223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
290292,0,Cash loans,F,Y,N,0,180000,225000,8212.5,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018209,-15858,-4542,-1661,-4740,6,1,1,0,1,0,0,,2,3,3,THURSDAY,13,0,0,0,0,0,0,Other,0.0629,0.0959,0.9886,0.8436,0.0129,0,0.2069,0.1667,0.2083,0.0526,0.0513,0.0698,0,0,0.0641,0.0996,0.9886,0.8497,0.013,0,0.2069,0.1667,0.2083,0.0538,0.056,0.0728,0,0,0.0635,0.0959,0.9886,0.8457,0.013,0,0.2069,0.1667,0.2083,0.0535,0.0522,0.0711,0,0,reg oper account,block of flats,0.062,"Stone, brick",No,0,0,0,0,-1519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
290416,0,Cash loans,M,Y,N,0,315000,248760,25488,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010276,-13937,-4853,-2664,-4492,14,1,1,1,1,1,0,Managers,2,2,2,FRIDAY,20,0,0,0,0,0,0,Business Entity Type 3,,,0.9796,,,,,,,,,0.105,,,,,0.9796,,,,,,,,,0.1094,,,,,0.9796,,,,,,,,,0.1069,,,,,0.0826,,No,0,0,0,0,-489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290420,0,Cash loans,M,N,N,0,112500,76410,8104.5,67500,Family,Working,Higher education,Married,House / apartment,0.02461,-9885,-334,-4565,-2452,,1,1,0,1,0,0,Laborers,2,2,2,SUNDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.1485,0.0781,0.9821,0.7552,,0.16,0.1379,0.3333,0.0417,,0.1202,0.1502,0.0039,0.0043,0.1513,0.0811,0.9821,0.7648,,0.1611,0.1379,0.3333,0.0417,,0.1313,0.1565,0.0039,0.0045,0.1499,0.0781,0.9821,0.7585,,0.16,0.1379,0.3333,0.0417,,0.1223,0.1529,0.0039,0.0044,reg oper account,,0.1464,Others,No,0,0,0,0,-149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
290434,0,Cash loans,F,N,N,0,441000,1928304,79578,1800000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.004849,-12950,-596,-1458,-1461,,1,1,1,1,1,0,Private service staff,2,2,2,SUNDAY,11,0,1,1,0,1,1,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
290482,1,Cash loans,F,Y,N,0,67500,495000,16357.5,495000,Unaccompanied,Working,Higher education,Married,With parents,0.0105,-13801,-830,-7927,-4341,64,1,1,1,1,0,0,,2,3,3,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 2,0.133,0.0874,0.9821,0.7552,0.1851,0,0.2759,0.1667,0,0.0931,0.1076,0.1206,0.0039,0.03,0.1355,0.0907,0.9821,0.7648,0.1868,0,0.2759,0.1667,0,0.0952,0.1175,0.1257,0.0039,0.0318,0.1343,0.0874,0.9821,0.7585,0.1862,0,0.2759,0.1667,0,0.0947,0.1095,0.1228,0.0039,0.0307,org spec account,block of flats,0.1014,"Stone, brick",No,1,0,1,0,-1080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290504,0,Cash loans,M,Y,N,0,900000,1575000,41548.5,1575000,Unaccompanied,Working,Higher education,Married,House / apartment,0.007305,-16108,-616,-10168,-2222,5,1,1,0,1,1,0,Managers,2,3,3,WEDNESDAY,9,0,0,0,0,0,0,University,0.0124,,0.9667,,,,,0.0417,,,,0.012,,,0.0126,,0.9667,,,,,0.0417,,,,0.0125,,,0.0125,,0.9667,,,,,0.0417,,,,0.0122,,,,block of flats,0.0094,Block,No,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290603,0,Cash loans,F,N,N,0,180000,508495.5,21672,454500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-20061,-2534,-12146,-3273,,1,1,1,1,1,0,Accountants,2,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.066,0.0796,0.9776,0.694,0.0327,0,0.1379,0.1667,0.0417,0.022,0.0538,0.0508,0,0,0.0672,0.0826,0.9777,0.706,0.033,0,0.1379,0.1667,0.0417,0.0225,0.0588,0.0529,0,0,0.0666,0.0796,0.9776,0.6981,0.0329,0,0.1379,0.1667,0.0417,0.0224,0.0547,0.0517,0,0,reg oper account,block of flats,0.0578,"Stone, brick",No,0,0,0,0,-341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
290632,0,Cash loans,M,N,N,0,135000,1125000,40540.5,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-15864,-332,-4464,-4863,,1,1,1,1,0,0,Laborers,2,3,3,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-3221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
290642,0,Cash loans,F,N,N,0,90000,905688,24021,756000,Unaccompanied,Working,Higher education,Married,House / apartment,0.009657,-19091,-1201,-13251,-2615,,1,1,0,1,1,0,,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.1237,0.1312,0.9757,0.6668,0.0544,0,0.2069,0.1667,0.2083,0.072,0.1009,0.1154,0,0,0.1261,0.1361,0.9757,0.6798,0.0549,0,0.2069,0.1667,0.2083,0.0736,0.1102,0.1202,0,0,0.1249,0.1312,0.9757,0.6713,0.0547,0,0.2069,0.1667,0.2083,0.0732,0.1026,0.1175,0,0,reg oper account,block of flats,0.1205,Panel,No,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290756,0,Cash loans,F,N,N,0,144000,742500,19584,742500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-15463,-1628,-3258,-4226,,1,1,1,1,0,0,Core staff,2,2,2,FRIDAY,17,0,0,0,0,0,0,Advertising,0.0402,0.0531,0.9816,0.7416,0.02,0,0.1034,0.125,0.1458,0.0526,0.0328,0.043,0,0,0.0084,0,0.9687,0.5884,0.0011,0,0.0345,0.0417,0.0833,0.0285,0.0073,0.0076,0,0,0.0406,0.0531,0.9816,0.7451,0.0201,0,0.1034,0.125,0.1458,0.0535,0.0333,0.0438,0,0,reg oper account,block of flats,0.0063,Wooden,No,0,0,0,0,-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
290803,0,Cash loans,F,N,N,0,180000,1125000,47794.5,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-9982,-1940,-9982,-1646,,1,1,1,1,0,0,Laborers,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
290812,0,Cash loans,F,N,N,0,225000,1247472,46359,1147500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-14831,-322,-365,-4060,,1,1,0,1,0,0,High skill tech staff,2,2,2,SATURDAY,9,0,0,0,0,0,0,Postal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,0,1,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290865,1,Cash loans,F,Y,N,0,112500,450000,24412.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.003541,-8846,-1048,-7061,-1530,7,1,1,1,1,1,0,Secretaries,2,1,1,WEDNESDAY,9,0,0,0,0,0,0,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,1,2,1,-1300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
290940,0,Cash loans,F,Y,N,0,126000,760225.5,32337,679500,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.007305,-17309,-1540,-8639,-842,7,1,1,1,1,1,0,Drivers,2,3,3,FRIDAY,12,0,0,0,0,0,0,Transport: type 3,,,0.9771,,,,,,,,,0.0062,,,,,0.9772,,,,,,,,,0.0065,,,,,0.9771,,,,,,,,,0.0063,,,,,0.0051,,No,0,0,0,0,-1097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290990,0,Cash loans,M,Y,N,0,360000,1467612,58203,1350000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006671,-12855,-2993,-1826,-4353,9,1,1,0,1,0,0,Managers,2,2,2,THURSDAY,14,0,0,0,0,0,0,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
291024,0,Cash loans,M,Y,N,0,202500,728460,49729.5,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-10465,-284,-4272,-1083,10,1,1,0,1,1,0,Sales staff,2,2,2,THURSDAY,16,0,0,0,0,0,0,Trade: type 2,0.0825,0.07,0.9752,,,0,0.1379,0.1667,,0.0496,,0.0756,,0.0103,0.084,0.0727,0.9752,,,0,0.1379,0.1667,,0.0507,,0.0787,,0.011,0.0833,0.07,0.9752,,,0,0.1379,0.1667,,0.0505,,0.0769,,0.0106,,block of flats,0.0661,Panel,No,1,1,1,1,-253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291035,0,Cash loans,F,Y,N,0,270000,1035832.5,33543,904500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-19165,-1986,-987,-2247,13,1,1,1,1,0,0,Secretaries,2,1,1,TUESDAY,17,0,0,0,0,0,0,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
291051,0,Cash loans,F,N,N,0,270000,675000,45238.5,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019689,-10981,-2669,-4850,-31,,1,1,0,1,0,1,,2,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
291066,0,Revolving loans,F,N,N,0,54000,135000,6750,135000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.015221,-10534,-1205,-5030,-679,,1,1,0,1,1,0,,2,2,2,FRIDAY,12,0,0,0,0,1,1,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291083,0,Cash loans,M,N,N,0,225000,1305000,38286,1305000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-16118,-1741,-1164,-4337,,1,1,0,1,0,0,High skill tech staff,2,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.0474,,0.9672,,,0,0.1379,0.125,,0.0522,,0.0581,,0.0345,0.0483,,0.9672,,,0,0.1379,0.125,,0.0534,,0.0605,,0.0365,0.0479,,0.9672,,,0,0.1379,0.125,,0.0531,,0.0592,,0.0352,,block of flats,0.0532,"Stone, brick",No,0,0,0,0,-2429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291165,0,Cash loans,F,N,N,0,144000,900000,26446.5,900000,Family,Working,Higher education,Married,House / apartment,0.019101,-18982,-8240,-8251,-2544,,1,1,1,1,1,0,Core staff,2,2,2,FRIDAY,15,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
291217,0,Cash loans,F,Y,N,0,315000,254700,25321.5,225000,Unaccompanied,Working,Higher education,Married,With parents,0.018634,-10868,-1971,-4829,-1377,6,1,1,0,1,0,0,Accountants,2,2,2,TUESDAY,14,0,0,0,0,0,0,Self-employed,0.0021,,0.9518,,,0,0.0345,0,,,,0.0023,,0,0.0021,,0.9518,,,0,0.0345,0,,,,0.0024,,0,0.0021,,0.9518,,,0,0.0345,0,,,,0.0024,,0,,block of flats,0.0018,Wooden,No,0,0,0,0,-48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
291254,0,Cash loans,M,N,N,0,431478,3150000,79632,3150000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018634,-17355,-2361,-7541,-911,,1,1,1,1,0,0,Core staff,2,2,2,WEDNESDAY,14,1,1,0,1,1,0,Trade: type 2,0.099,,0.9846,0.7892,0.0331,0.16,0.069,0.4583,0.0417,,0.0807,0.0947,0,0,0.1008,,0.9846,0.7975,0.0334,0.1611,0.069,0.4583,0.0417,,0.0882,0.0986,0,0,0.0999,,0.9846,0.792,0.0333,0.16,0.069,0.4583,0.0417,,0.0821,0.0964,0,0,reg oper spec account,block of flats,0.0922,Panel,No,0,0,0,0,-1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291264,0,Cash loans,F,Y,N,0,157500,765000,33826.5,765000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-17180,-4249,-3365,-713,17,1,1,1,1,0,0,Core staff,2,3,3,WEDNESDAY,12,0,0,0,0,0,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
291271,1,Cash loans,F,N,N,0,58500,360000,17509.5,360000,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.031329,-12538,-77,-4854,-4854,,1,1,1,1,0,0,,2,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.0711,0.0831,0.9801,0.728,0.0087,0,0.1379,0.1667,0.2083,0.0578,0.0563,0.0635,0.0077,0.0113,0.0725,0.0862,0.9801,0.7387,0.0088,0,0.1379,0.1667,0.2083,0.0591,0.0615,0.0661,0.0078,0.012,0.0718,0.0831,0.9801,0.7316,0.0087,0,0.1379,0.1667,0.2083,0.0588,0.0573,0.0646,0.0078,0.0115,reg oper account,block of flats,0.0524,"Stone, brick",No,0,0,0,0,-3077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
291295,0,Cash loans,F,Y,N,0,315000,1885536,95782.5,1800000,Unaccompanied,Working,Higher education,Married,House / apartment,0.011657,-16021,-5148,-8459,-4455,2,1,1,1,1,1,0,Managers,2,1,1,FRIDAY,15,1,1,0,1,1,0,School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
291341,0,Cash loans,F,Y,N,0,180000,675000,45108,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-18764,-3465,-12904,-2299,1,1,1,1,1,1,0,Cleaning staff,2,1,1,SUNDAY,20,0,0,0,0,0,0,Government,0.0773,0.0043,0.9742,,,0,0.1379,0.1667,,,,0.0416,,0.0181,0.0788,0.0044,0.9742,,,0,0.1379,0.1667,,,,0.0434,,0.0192,0.0781,0.0043,0.9742,,,0,0.1379,0.1667,,,,0.0424,,0.0185,,block of flats,0.0508,"Stone, brick",No,0,0,0,0,-484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
291368,0,Cash loans,F,N,N,0,76500,450000,22977,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009549,-14467,-3284,-6832,-4606,,1,1,1,1,0,0,High skill tech staff,2,2,2,MONDAY,9,0,0,0,0,0,0,Industry: type 11,0.5443,,0.9856,,,0.32,0.1724,0.625,,0.3207,,,,,0.5546,,0.9856,,,0.3222,0.1724,0.625,,0.328,,,,,0.5496,,0.9856,,,0.32,0.1724,0.625,,0.3263,,,,,,block of flats,0.4541,"Stone, brick",No,0,0,0,0,-1949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291370,0,Cash loans,M,Y,N,0,202500,675000,53460,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-18866,-1750,-2473,-2425,14,1,1,1,1,0,0,Managers,2,2,2,FRIDAY,10,1,1,0,1,1,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,6,1,-888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291383,0,Cash loans,M,N,N,0,184500,1350000,37125,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-17521,-9484,-7351,-1077,,1,1,0,1,1,0,Managers,2,2,2,TUESDAY,12,0,0,0,0,0,0,Police,,,0.9781,,,,,,,,,0.0918,,,,,0.9782,,,,,,,,,0.0957,,,,,0.9781,,,,,,,,,0.0935,,,,,0.0722,,No,0,0,0,0,-1283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
291434,0,Cash loans,F,Y,N,0,112500,1305000,38155.5,1305000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006671,-11463,-2796,-649,-4032,19,1,1,0,1,0,0,Accountants,2,2,2,SATURDAY,14,0,0,0,0,0,0,Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
291475,0,Cash loans,M,N,N,0,180000,630000,17325,630000,Unaccompanied,Working,Higher education,Married,House / apartment,0.008866,-12973,-141,-1142,-3977,,1,1,0,1,0,0,Managers,2,2,2,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.1031,,0.998,0.9728,,0.08,0.0345,0.5833,0.625,,0.0824,0.0945,0.0077,0.0347,0.105,,0.998,0.9739,,0.0806,0.0345,0.5833,0.625,,0.09,0.0984,0.0078,0.0368,0.1041,,0.998,0.9732,,0.08,0.0345,0.5833,0.625,,0.0838,0.0962,0.0078,0.0355,org spec account,block of flats,0.0819,Block,No,1,0,1,0,-1700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291604,0,Cash loans,M,Y,N,0,436500,2085120,72477,1800000,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-16286,-2640,-2549,-890,7,1,1,0,1,1,0,Security staff,2,1,1,THURSDAY,7,1,1,0,1,1,0,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
291606,0,Cash loans,F,N,N,0,202500,781920,61906.5,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010643,-11574,-983,-1353,-1394,,1,1,0,1,1,0,Managers,2,2,2,WEDNESDAY,14,0,1,1,0,1,1,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291669,0,Cash loans,M,Y,N,0,180000,526491,22131,454500,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-12849,-3157,-1234,-4730,6,1,1,1,1,0,0,Managers,2,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.1031,,0.9861,,,,0.2069,0.1667,,,,,,,0.105,,0.9861,,,,0.2069,0.1667,,,,,,,0.1041,,0.9861,,,,0.2069,0.1667,,,,,,,,block of flats,0.0737,Panel,No,0,0,0,0,-125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
291670,0,Cash loans,F,N,N,0,157500,219042,21793.5,193500,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.019689,-11421,-4184,-2550,-2861,,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,12,0,0,0,0,0,0,Culture,0.0722,0.0059,0.9737,,,0,0.1379,0.1667,,0.065,,0.0609,,0.0478,0.0735,0.0061,0.9737,,,0,0.1379,0.1667,,0.0665,,0.0635,,0.0507,0.0729,0.0059,0.9737,,,0,0.1379,0.1667,,0.0662,,0.062,,0.0488,,block of flats,0.0574,"Stone, brick",No,7,1,7,0,-1172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291675,0,Cash loans,F,Y,N,0,139500,333000,18193.5,333000,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.015221,-10956,-1981,-4585,-881,3,1,1,0,1,1,0,Sales staff,2,2,2,MONDAY,9,0,0,0,1,1,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
291676,0,Cash loans,F,N,N,0,202500,327024,19251,270000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792,-19348,-3583,-849,-2889,,1,1,0,1,0,0,Core staff,2,2,2,SUNDAY,12,0,0,0,0,0,0,Government,0.0371,0.092,0.9717,0.6124,0.0098,0,0.1724,0.0833,0.125,0.0453,0.0261,0.0383,0.0193,0.021,0.0378,0.0955,0.9717,0.6276,0.0099,0,0.1724,0.0833,0.125,0.0464,0.0285,0.0399,0.0195,0.0223,0.0375,0.092,0.9717,0.6176,0.0099,0,0.1724,0.0833,0.125,0.0461,0.0265,0.039,0.0194,0.0215,reg oper account,block of flats,0.0347,"Stone, brick",No,0,0,0,0,-2565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
